name,clean name,carbon_rating,co2e,lca_farm,lca_processing,lca_packaging,lca_transport,lca_retail,lca_food_waste,source
"European pilchard or sardine, in olive oil, canned, drained",Sardines in Olive Oil,3,4.713795117,0.76652262,1.986898,1.0309959,0.87682899,0.016095913,0.036453694,agribalyse
"European pilchard or sardine, in oil, canned, drained",Sardines in Oil,3,4.713795117,0.76652262,1.986898,1.0309959,0.87682899,0.016095913,0.036453694,agribalyse
"European pilchard or sardine, raw",Raw European Sardines in Tomato Sauce,2,1.939682865,0.71861496,0,0.28844568,0.89751426,0.030308663,0.004799302,agribalyse
"European pilchard or sardine, fillets without fishbone, in olive oil, canned, drained",European Pilchard Fillets,4,5.991808601,0.95815328,2.4836225,1.2887448,1.0960362,0.020119891,0.14513193,agribalyse
"European pilchard or sardine, grilled",Grilled European Sardine,2,2.335365142,0.87747056,0,0.25734164,1.095917,0.037008636,0.067627306,agribalyse
"European pilchard or sardine, in tomato sauce, canned, drained",Canned Sardines in Tomato Sauce,3,4.467929743,0.72617933,1.8823244,0.97675687,0.83211045,0.014104999,0.036453694,agribalyse
"Buckwheat, whole, raw",Whole Raw Buckwheat,1,0.871942319,0.44004837,0,0.26940995,0.13232457,0.030159429,0,agribalyse
"Savory, dried",Dried Savory,1,1.011373501,0.25900299,0,0.49690685,0.17690961,0.078554051,0,agribalyse
Cream sauce,Cream Sauce,3,4.185912802,3.116924,0.63107598,0.1959761,0.19651781,0.032692835,0.012726077,agribalyse
Cream sauce with spices,Spiced Cream Sauce,3,3.654719662,2.6186198,0.56082756,0.1959761,0.23387729,0.032692835,0.012726077,agribalyse
Cream sauce with herbs,Herb Cream Sauce,3,3.654719662,2.6186198,0.56082756,0.1959761,0.23387729,0.032692835,0.012726077,agribalyse
"Cream sauce with shallots, prepacked",Creamy Shallot Sauce,3,3.667953502,2.6624974,0.56121236,0.1959761,0.20284873,0.032692835,0.012726077,agribalyse
"Sweet and sour sauce, prepacked",Sweet and Sour Sauce,1,0.985699212,0.237278,0.19492857,0.2738044,0.23426933,0.032692835,0.012726077,agribalyse
"Aioli sauce (garlic and olive oil mayonnaise), prepacked",Garlic Aioli,2,1.970176597,1.1042559,0.37870084,0.1959761,0.25375162,0.032692835,0.004799302,agribalyse
"American-style sauce, prepacked",American-Style Sauce,4,5.632691377,4.4662808,0.67848388,0.19602956,0.254405,0.032692835,0.004799302,agribalyse
"Armorican-style sauce, prepacked",Armorican Sauce,4,5.640618152,4.4662808,0.67848388,0.19602956,0.254405,0.032692835,0.012726077,agribalyse
"White butter sauce, prepacked",White Butter Sauce,4,7.943454432,6.9962488,0.43801857,0.24786164,0.21590651,0.032692835,0.012726077,agribalyse
"Sauce, butter, prepacked",Butter Sauce,4,7.943454432,6.9962488,0.43801857,0.24786164,0.21590651,0.032692835,0.012726077,agribalyse
Chocolate sauce,Chocolate Syrup,4,7.272617343,6.1743503,0.67845101,0.1959761,0.20774402,0.016095913,0,agribalyse
"Curry sauce, prepacked",Curry Sauce,1,0.808378582,0.10660858,0.24588136,0.19598546,0.21448427,0.032692835,0.012726077,agribalyse
"Cheese sauce for risotto or pasta, prepacked",Cheese Pasta Sauce,3,4.073834532,3.2728494,0.32501605,0.1959761,0.23457407,0.032692835,0.012726077,agribalyse
"Green pepper sauce, prepacked",Green Pepper Sauce,1,1.733205522,0.93196028,0.36065818,0.1959761,0.19919205,0.032692835,0.012726077,agribalyse
"Sauce, pepper, prepacked",Pepper Sauce,2,2.887309732,1.8639206,0.57790125,0.1959761,0.20409287,0.032692835,0.012726077,agribalyse
"Sauce, pepper, prepacked",Pepper Sauce,2,2.879382957,1.8639206,0.57790125,0.1959761,0.20409287,0.032692835,0.004799302,agribalyse
"Roquefort (blue cheese) sauce, prepacked",Roquefort Blue Cheese Sauce,4,7.943454432,6.9962488,0.43801857,0.24786164,0.21590651,0.032692835,0.012726077,agribalyse
Red wine sauce,Red Wine Gravy,1,1.664629262,0.45015616,0.24809391,0.68564586,0.23531442,0.032692835,0.012726077,agribalyse
Yogurt sauce,Yoghurt Drizzle,1,1.671115457,1.0278246,0.17234062,0.1959761,0.237482,0.032692835,0.004799302,agribalyse
"Cream sauce with mushrooms, prepacked",Mushroom Cream Sauce,3,3.389084492,2.5560412,0.36626804,0.1959761,0.22538024,0.032692835,0.012726077,agribalyse
"Mushroom sauce, prepacked",Mushroom Sauce,1,1.513751572,0.77615014,0.26526611,0.1959761,0.23094031,0.032692835,0.012726077,agribalyse
"Barbecue sauce, prepacked",Barbecue Sauce,1,0.983962687,0.23457487,0.20548047,0.28056991,0.2258453,0.032692835,0.004799302,agribalyse
"Basque-style sauce or tomato sauce with sweet peppers, prepacked",Basque-Style Pepper Sauce,1,1.358729432,0.65864662,0.19153081,0.1959761,0.26715699,0.032692835,0.012726077,agribalyse
"Bearnaise sauce, prepacked",Bearnaise Sauce,4,8.927780042,7.8859175,0.47176647,0.30688144,0.21779572,0.032692835,0.012726077,agribalyse
"Bechamel sauce, home-made",Homemade Bechamel Sauce,2,2.759045062,2.1295989,0.19226386,0.19598946,0.19577393,0.032692835,0.012726077,agribalyse
"Bechamel sauce, prepacked",Prepacked Bechamel Sauce,2,2.759045062,2.1295989,0.19226386,0.19598946,0.19577393,0.032692835,0.012726077,agribalyse
"Burgundy-style sauce, prepacked",Burgundy Sauce,2,3.232888787,2.0164209,0.29912463,0.64413743,0.23571369,0.032692835,0.004799302,agribalyse
"Burger sauce, prepacked",Burger Sauce,2,2.213376617,1.3527954,0.33103566,0.26147996,0.23057346,0.032692835,0.004799302,agribalyse
"Carbonara sauce (cream sauce with lardoons), prepacked",Carbonara Cream Sauce with Lardons,3,5.513050982,4.5258467,0.52258813,0.1959761,0.22322114,0.032692835,0.012726077,agribalyse
"Hunter-style sauce (a garnish of mushrooms, shallots and tomatoes in white wine sauce), prepacked",Hunter Mushroom Shallot Sauce,2,2.099470502,1.4317848,0.21011661,0.1959761,0.21617408,0.032692835,0.012726077,agribalyse
"Salad dressing, reduced fat, prepacked",Reduced Fat Salad Dressing,2,2.213376617,1.3527954,0.33103566,0.26147996,0.23057346,0.032692835,0.004799302,agribalyse
"Salad dressing, prepacked",Salad Dressing,2,2.213376617,1.3527954,0.33103566,0.26147996,0.23057346,0.032692835,0.004799302,agribalyse
"Grand veneur sauce (a reduction of red wine with garlic, shallots and red currant jelly), prepacked",Red Wine Garlic Sauce,3,3.240815662,2.016421,0.29912463,0.64413743,0.23571369,0.032692835,0.012726077,agribalyse
"Hollandaise sauce, prepacked",Prepacked Hollandaise Sauce,5,11.20708672,10.18504,0.55058958,0.1959761,0.23006213,0.032692835,0.012726077,agribalyse
"Indian-style sauce, tandoori or garam masala type, prepacked",Tandoori Masala Sauce,1,1.601426882,0.85381232,0.25109794,0.1959761,0.25512161,0.032692835,0.012726077,agribalyse
"Kebab sauce, prepacked",Kebab Sauce,2,3.075734537,2.1418073,0.4784851,0.1959761,0.2219739,0.032692835,0.004799302,agribalyse
"Madeira wine sauce, prepacked",Madeira Wine Sauce,4,5.948998202,5.3274189,0.16707005,0.1959761,0.21311424,0.032692835,0.012726077,agribalyse
Mustard sauce prepacked,Mustard Sauce,3,3.527040547,2.5265601,0.55252174,0.20667016,0.20379641,0.032692835,0.004799302,agribalyse
"Nuoc mam sauce or fish sauce, prepacked",Fish Sauce,1,0.923752897,0.10505848,0.23250465,0.34124925,0.20744838,0.032692835,0.004799302,agribalyse
"Sauce, pesto rosso, prepacked",Pesto Rosso Sauce,2,2.892835802,2.1022773,0.29913267,0.1959761,0.25003082,0.032692835,0.012726077,agribalyse
"Sauce, pesto, prepacked",Pesto Sauce,2,2.892835802,2.1022773,0.29913267,0.1959761,0.25003082,0.032692835,0.012726077,agribalyse
"Mayonnaise flavoured with garlic, chilli pepper and fish broth, prepacked",Garlic Chilli Fish Mayonnaise,2,1.935497963,1.229814,0.30094151,0.24286816,0.13653413,0.025340163,0,agribalyse
"Soy sauce, prepacked",Soy Sauce,1,0.986236587,0.39354787,0.14469659,0.19599181,0.21450818,0.032692835,0.004799302,agribalyse
"Tartare sauce, prepacked",Tartare Sauce,2,2.879382957,1.8639206,0.57790125,0.1959761,0.20409287,0.032692835,0.004799302,agribalyse
"Tomato sauce, with meat or Bolognese sauce, prepacked",Meat in Tomato Sauce,5,14.68048847,13.967818,0.23128503,0.1959761,0.23999043,0.032692835,0.012726077,agribalyse
"Tomato sauce, w cheese, prepacked",Cheesy Tomato Sauce,1,1.284728692,0.58535449,0.19239061,0.1959761,0.26558858,0.032692835,0.012726077,agribalyse
"Tomato sauce, w mushrooms, prepacked",Mushroom Tomato Sauce,1,0.953979412,0.2775749,0.17177889,0.1959761,0.26323061,0.032692835,0.012726077,agribalyse
"Tomato sauce, with onions, prepacked",Tomato Onion Sauce,1,0.954701692,0.27818016,0.17177889,0.1959761,0.26334763,0.032692835,0.012726077,agribalyse
"Tomato sauce, w olives, prepacked",Tomato Olive Sauce,1,0.950568702,0.27636669,0.170611,0.1959761,0.262196,0.032692835,0.012726077,agribalyse
"Tomato sauce, w vegetables, prepacked",Vegetable Tomato Sauce,1,1.032349212,0.3421654,0.18918163,0.1959761,0.25960717,0.032692835,0.012726077,agribalyse
"Salad dressing, (50-75% of oil), prepacked",Salad Oil Dressing,2,2.041243517,1.0598829,0.33759816,0.37400101,0.23226931,0.032692835,0.004799302,agribalyse
Smoked Alsatian sausage or Landjäger,Smoked Alsatian Sausage,4,7.259809753,5.5826524,0.77849824,0.59733866,0.20406896,0.030685111,0.066566382,agribalyse
Cocktail sausage,Cocktail Sausages,5,14.73145316,13.691002,0.36453651,0.38108041,0.19758275,0.030685111,0.066566382,agribalyse
Beer sausage,Beer Bratwurst,4,8.666683353,7.7340825,0.37108722,0.2533667,0.21089544,0.030685111,0.066566382,agribalyse
Liver sausage,Liver Sausage,5,12.54708308,11.747856,0.21724689,0.29054328,0.19418542,0.030685111,0.066566382,agribalyse
Frankfurter sausage,Frankfurter Sausage,4,8.666683353,7.7340825,0.37108722,0.2533667,0.21089544,0.030685111,0.066566382,agribalyse
Ham sausage,Ham Sausage,4,8.666683353,7.7340825,0.37108722,0.2533667,0.21089544,0.030685111,0.066566382,agribalyse
Montbeliard sausage,Montbeliard Sausage,4,7.259809753,5.5826524,0.77849824,0.59733866,0.20406896,0.030685111,0.066566382,agribalyse
Morteaux sausage,Morteaux Sausage,4,7.259809753,5.5826524,0.77849824,0.59733866,0.20406896,0.030685111,0.066566382,agribalyse
"Morteaux sausage, boiled/cooked in water",Boiled Morteaux Sausage,4,7.259809753,5.5826524,0.77849824,0.59733866,0.20406896,0.030685111,0.066566382,agribalyse
Strasbourg sausage,Strasbourg Sausage,5,14.73145316,13.691002,0.36453651,0.38108041,0.19758275,0.030685111,0.066566382,agribalyse
"Toulouse sausage, raw",Raw Toulouse Sausage,5,15.99693829,13.984746,0.99134348,0.77012116,0.21524324,0.030685111,0.004799302,agribalyse
"Toulouse sausage, cooked",Toulouse Sausage,5,16.19457009,13.984746,1.1272082,0.77012116,0.21524324,0.030685111,0.066566382,agribalyse
"Poultry sausage, delicatessen style",Deli-Style Poultry Sausage,5,13.57418775,11.58989,1.2958013,0.29054328,0.30070168,0.030685111,0.066566382,agribalyse
Poultry sausage,Poultry Sausage,5,17.56428457,16.458774,0.42813756,0.38108041,0.19904111,0.030685111,0.066566382,agribalyse
"Sausage, dried",Dried Sausage,3,5.454257773,4.534209,0.57741997,0.10637068,0.20077371,0.030685111,0.004799302,agribalyse
"Swiss sausage, intended to be cook",Swiss Sausage,4,7.259809753,5.5826524,0.77849824,0.59733866,0.20406896,0.030685111,0.066566382,agribalyse
"Viennese sausage, pork and veal, raw",Viennese Pork Veal Sausage,5,15.99693829,13.984746,0.99134348,0.77012116,0.21524324,0.030685111,0.004799302,agribalyse
Garlic sausage,Garlic Sausage,5,11.81188719,10.263906,0.69432515,0.54646755,0.209937,0.030685111,0.066566382,agribalyse
"Sausage in a brioche crust, cooked",Sausage Brioche Pie,3,4.887439103,3.8375141,0.45084623,0.29736081,0.20446647,0.030685111,0.066566382,agribalyse
"Cooked sausage, pure pork",Pork Sausage,4,6.881735638,5.6682053,0.72183152,0.13400305,0.25157831,0.038287627,0.067829831,agribalyse
Sausage from Paris,Parisian Sausage,3,5.460485815,4.4869776,0.57140518,0.10607743,0.19915056,0.030308663,0.066566382,agribalyse
"Sausage from Paris, smoked",Paris Smoked Sausage,3,5.460485815,4.4869776,0.57140518,0.10607743,0.19915056,0.030308663,0.066566382,agribalyse
Dry sausage,Dry Sausage,3,5.398718735,4.4869776,0.57140518,0.10607743,0.19915056,0.030308663,0.004799302,agribalyse
Dry sausage w walnuts and/or hazelnuts,Dry Sausage with Nuts,3,5.454257773,4.534209,0.57741997,0.10637068,0.20077371,0.030685111,0.004799302,agribalyse
"Dry sausage, pure pork",Pork Sausage,3,5.398718735,4.4869776,0.57140518,0.10607743,0.19915056,0.030308663,0.004799302,agribalyse
"Dry sausage, pure pork, superior quality",Superior Pork Sausage,3,5.398718735,4.4869776,0.57140518,0.10607743,0.19915056,0.030308663,0.004799302,agribalyse
"Sage, fresh",Fresh Sage,1,0.953486047,0.32375374,0,0.33443152,0.16406077,0.031675203,0.099564814,agribalyse
"Sage, dried",Dried Sage,1,1.011373501,0.25900299,0,0.49690685,0.17690961,0.078554051,0,agribalyse
Salmon with sorrel,Salmon with Sorrel,3,5.029755258,4.5299663,0,0.21221738,0.24416039,0.030685111,0.012726077,agribalyse
"Salmon, smoked",Smoked Salmon,3,4.947246845,4.4827791,0,0.18727448,0.2420853,0.030308663,0.004799302,agribalyse
"Salmon, canned, drained",Canned Salmon,4,8.263324943,5.6034739,0.86902326,1.4637274,0.21037094,0.017164629,0.099564814,agribalyse
"Salmon, boiled/cooked in water, farmed",Boiled Farmed Salmon,4,6.131311182,5.4737334,0,0.25734164,0.2956002,0.037008636,0.067627306,agribalyse
"Salmon, raw, farmed",Raw Farmed Salmon,3,5.048418045,4.4827791,0,0.28844568,0.2420853,0.030308663,0.004799302,agribalyse
"Salmon, steamed",Steamed Salmon,4,6.131311182,5.4737334,0,0.25734164,0.2956002,0.037008636,0.067627306,agribalyse
"Salmon, microwaved, farmed",Microwaved Farmed Salmon,4,6.069544102,5.4737334,0,0.25734164,0.2956002,0.037008636,0.005860226,agribalyse
"Salmon, farmed, roasted/baked",Roasted Farmed Salmon,4,6.131311182,5.4737334,0,0.25734164,0.2956002,0.037008636,0.067627306,agribalyse
"Salmon, grilled/pan-fried",Grilled Salmon,4,6.16522188,5.4936318,0.004032664,0.25734164,0.29718033,0.037008636,0.07602681,agribalyse
"Salema, raw",Salema Fish,4,6.785972945,5.4223937,0,0.28844568,1.0400256,0.030308663,0.004799302,agribalyse
Escaroles,Escarole,1,1.11441122,0.31309977,0,0,0.35894158,0.16886486,0.27350501,agribalyse
"Golden redfish, raw",Golden Redfish,5,10.96705925,9.4787825,0,0.28844568,1.1647231,0.030308663,0.004799302,agribalyse
"Rye, whole, raw",Raw Whole Rye,1,0.801197639,0.36930369,0,0.26940995,0.13232457,0.030159429,0,agribalyse
Celery salt,Celery Salt,1,0.645976424,0.31416217,0,0.1959761,0.11132478,0.024513374,0,agribalyse
"Salt, white, for human consumption (sea, igneous or rock), iodine added, no other enrichment",Iodized Sea Salt,1,0.645976424,0.31416217,0,0.1959761,0.11132478,0.024513374,0,agribalyse
"Salt, white, for human consumption (sea, igneous or rock), no enrichment",Sea Salt,1,0.645976424,0.31416217,0,0.1959761,0.11132478,0.024513374,0,agribalyse
"Sea salt, grey, no enrichment",Grey Sea Salt,1,0.645976424,0.31416217,0,0.1959761,0.11132478,0.024513374,0,agribalyse
"Selles-sur-Cher cheese, from goat's milk",Selles-sur-Cher Cheese,4,6.699011525,5.9156525,0.22441306,0.26662691,0.25846907,0.029050683,0.004799302,agribalyse
"Semolina pudding, refrigerated",Semolina Pudding,1,1.684302793,1.0745339,0.17378385,0.21221738,0.18828325,0.030685111,0.004799302,agribalyse
"Durum wheat semolina, raw",Semolina,1,1.322546559,0.52491526,0.38385845,0.26940995,0.11420347,0.030159429,0,agribalyse
Sesame seed,Sesame Seeds,4,6.063912054,4.5048699,0,0.53881991,0.54897698,0.072986004,0.39825926,agribalyse
"Sesame seed, husked",Husked Sesame Seeds,4,6.063912054,4.5048699,0,0.53881991,0.54897698,0.072986004,0.39825926,agribalyse
"Sesame seed, grilled, husked",Grilled Husked Sesame Seeds,4,6.063912054,4.5048699,0,0.53881991,0.54897698,0.072986004,0.39825926,agribalyse
"Syrup, with sugar (to be diluted)",Sugar Syrup,1,1.060397377,0.24482922,0.13224734,0.49690685,0.17404943,0.012364537,0,agribalyse
Light syrup for canned fruits in syrup,Canned Fruit Syrup,1,0.75893202,0.039919399,0.025193473,0.51781562,0.15605958,0.019943948,0,agribalyse
Syrup for canned fruits in syrup,Canned Fruit Syrup,1,0.75893202,0.039919399,0.025193473,0.51781562,0.15605958,0.019943948,0,agribalyse
Smoothie,Smoothie,1,0.682870895,0.11144817,0.16133228,0.17256359,0.20379513,0.028932423,0.004799302,agribalyse
"Processed cheese snack w breadsticks, for children",Cheesy Breadstick Snack,3,5.210092903,4.2839773,0.42024593,0.21225468,0.25813058,0.030685111,0.004799302,agribalyse
"Soybean, whole grain",Whole Grain Soybeans,3,3.887411391,3.3136282,0,0.26940995,0.27236652,0.032006721,0,agribalyse
"Tonguesole, raw",Tongue Sole,4,6.785972945,5.4223937,0,0.28844568,1.0400256,0.030308663,0.004799302,agribalyse
"Common sole, boiled/cooked in water",Boiled Common Sole,4,8.252966482,6.6210573,0,0.25734164,1.2699316,0.037008636,0.067627306,agribalyse
"Common sole, raw",Raw Common Sole,4,6.785972945,5.4223937,0,0.28844568,1.0400256,0.030308663,0.004799302,agribalyse
"Common sole, steamed",Steamed Common Sole,4,8.252966482,6.6210573,0,0.25734164,1.2699316,0.037008636,0.067627306,agribalyse
"Common sole, fried",Fried Common Sole,4,8.28687725,6.6409557,0.004032664,0.25734164,1.2715118,0.037008636,0.07602681,agribalyse
"Common sole, grilled",Grilled Common Sole,4,8.252966482,6.6210573,0,0.25734164,1.2699316,0.037008636,0.067627306,agribalyse
"Common sole, roasted/baked",Roasted Common Sole,4,6.708280265,5.4223937,0,0.210753,1.0400256,0.030308663,0.004799302,agribalyse
Oat bran,Oat Bran,1,0.705386612,0.39221164,0.002538021,0.099788277,0.16538311,0.045465564,0,agribalyse
Wheat bran,Wheat Bran,1,0.558617721,0.14277017,0.15453303,0.099788277,0.11606068,0.045465564,0,agribalyse
Maize/corn bran,Corn Bran,1,0.409363336,0.096188364,0.002538021,0.099788277,0.16538311,0.045465564,0,agribalyse
Rice bran,Rice Bran,1,1.170931632,0.75257735,0.002538021,0.099788277,0.27056242,0.045465564,0,agribalyse
"Sorbet, on stick",Sorbet,1,1.09105069,0.33051797,0.17139925,0.26680983,0.25140955,0.052754569,0.018159521,agribalyse
"Sorbet, in box",Sorbet,1,1.03023537,0.33051797,0.17139925,0.20599451,0.25140955,0.052754569,0.018159521,agribalyse
"Sorghum, whole, raw",Raw Whole Sorghum,1,0.730888309,0.29899436,0,0.26940995,0.13232457,0.030159429,0,agribalyse
Cheese soufflé,Cheese Soufflé,2,2.812784688,2.2228218,0.22029559,0.10293172,0.22332439,0.030685111,0.012726077,agribalyse
"Soup, carrots, prepacked, to be reheated",Canned Carrot Soup,1,0.44199192,0.045411968,0.13617451,0.098786634,0.12835187,0.025340163,0.007926775,agribalyse
"Soup, tomato and vermicelli, dehydrated and reconstituted",Tomato Vermicelli Soup,1,0.460705174,0.12513445,0.27777699,0.00545963,0.042750417,0.001400472,0.008183215,agribalyse
"Soup, tomatoes and vermicelli, prepacked, to be reheated",Tomato Vermicelli Soup,1,0.560379542,0.12516224,0.15778472,0.098786634,0.14537901,0.025340163,0.007926775,agribalyse
"Soup, tomatoes, dehydrated and reconstituted",Dried Tomato Soup Powder,1,0.312869126,0.02989223,0.25108239,0.00545963,0.016851189,0.001400472,0.008183215,agribalyse
"Soup, tomatoes, prepacked, to be reheated",Canned Tomato Soup,1,0.41251065,0.029898868,0.13108418,0.098786634,0.11947403,0.025340163,0.007926775,agribalyse
